Column1;Column2
@Horacio64893859 Tu carta no sirve de nada. No repara daños y son duda solo exhibe peor tu machismo. En serio, ¿crees que ya cumpliste con ese documento?;NEUTRAL
La verdad es que ya cambié de opinión, no quiero salir. Afuera sólo hay violencia, racismo, machismo, gente sin empatía. Creemos que lo colectivo se _suspendió_ con la cuarentena, pero parece que murió desde hace tiempo, que se nos olvidó cómo es pensar en los demás.;NEUTRAL
@jkrincon Disminuir el machismo ha tomado más tiempo;NEGATIVO
@EscallierSanty Tristemente mientras sigan existiendo los dinosaurios, van a seguir existiendo el racismo, la homofobia, la xenofobia y el machismo...;NEUTRAL
@LuisOtero11 @frikidelujo Te he faltado al respeto? Donde ves machismo? Soy mujer y si me pongo en plan féminazi podría decir q me acosas. Pero tranquilo no soy podemonguer y no lo voy a hacer. ??;NEGATIVO
"Si eres equidistante entre fascismo /antifascismo y machismo / feminismo, ponte en contacto con la Seguridad Social.

Igual tienes derecho a una compensación mensual y ni lo sabes...";NEUTRAL
Los que se enteran de lo hipócrita que es la nefasta de Jimena Barón recién ahora les recuerdo que promocionó una canción suya metiendo la temática de la prostitución y después le echo toda la culpa al machismo cuando ella empezó el quilombo, en fin;NEGATIVO
"El: Ni feminismo ni machismo yo igualdad. No entiendo porque la gente le da tanta fama a esto del negro, pasa todos los días hay que acostumbrarse ya.

Also él:
: Pero me da que has cogido una muy mala imagen mía
: Y me parece más un mal entendido";NEUTRAL
"???No es estereotipo de belleza, es racismo

???No es selección natural, es clasismo

???No es instinto maternal, es machismo

???No es instinto de supervivencia, es individualismo

???No es pasado versus futuro, es anticomunismo

???No es políticamente incorrecto, es fascismo

Basta.";POSITIVO
Si, John McCarthy, seguro que vuestro país se va a ir a la mierda porque saqueen Tesco. Se va a la mierda por su racismo, su homofobia, su liberalismo, su machismo y su facilidad para disparar a todo lo que se mueve. Ah, y por su gilipollez para creerse que la lejía mata virus;NEGATIVO
@frizzylis un hombre obrero no se beneficia del machismo. no es sumarle un punto a el. es quitarselo a ella. no ganas puntos por la discriminación de otros que en un principio estan en tu terreno, solo que no los pierdes. no tienes poder sobre los puntos que ganas, ergo no tienes privilegio;NEUTRAL
"yg muy bien sabe que el fandom más grande internacionalmente y fuera de asia, lo tiene blackpink con blink, y se piensa que vamos a apoyar a su banda

estoy harta, de verdad, no soporto el machismo de esa empresa con ellas, ellas los mantienen, gracias a ellas es todo.";NEUTRAL
Racismo, machismo, transfobia... ¿me dejo algo más?  Seguramente. Todos aquellos que apoyáis esas ideas tenéis la misma culpa que las personas que lideran ese partido.;NEGATIVO
Yo flipo con la gente que dice. Es mi opinión, es mi opinión ninin hay que respetar ninin. Pero VAMOS A VER el racismo NO es una opinión, la Lgtbfobia NO es una opinión, ni el machismo ni ser un maldito nazi es una opinión. Es ODIO. Parece que se os fue la cabeza a todos.;NEUTRAL
Habrá alguien más retrógrado que mi viejo y mi hermano??Yo creo que si pero ahora ,en este momento ,en mi casa TENGO DOS MENTES CERRADAS. No los banco mas ,por dios,cada día confirmo más que el machismo jamás se va a terminar;NEUTRAL
"@RubenAl78199068 @Nanjm13 @laverdadocult14 @emariana74 Hasta si fuera broma es malisima, escupes machismo, mi más sentida lastima por las mujeres a tu alrededor.
Y los que te aplauden, igual de misoginos dando like a tu comentario.";NEUTRAL
"@SFV__P @pablong_ Así es, es un creer que como se está en una ""posición superior"" las emociones son un signo de debilidad no digno del cargo.
El machismo explicito sobre las emociones de las mujeres particularmente, y la rudeza que deben tener los hombres.";POSITIVO
"Es que no es la primera vez que al haber una foto de una tía con un arma o un vídeo de una pegando tiros aparezca un señor diciendo: ""¿veis feminazis? Allí no existe el machismo porque les meten un tiro"".";NEGATIVO
En efecto #EspañaNoAguantaMás racismo, machismo y homofobia. Por eso necesitamos cada vez más tener un partido como @PODEMOS en el gobierno;NEUTRAL
"@witchydulles Ahhh perdón no sabia que hablaba con alguien inexistente... 
faaa tan rápido te hartas? Que aburrida. Una cosa es sufrir machismo porque no siguen el genero, lo estipulado o la normativa  y otra muy distinta es sufrir de opresión por ser mujer, por tener vulva.";POSITIVO
@Choconina3C273 @pablong_ Jamás explicó por qué uno puede quebrarse en ciertos momentos y en otros no... Quién decide? Él? Por qué hay que aguantarse? Para mostrarse fuerte? Por qué mostrarse fuerte? Ese tipo de comentarios está lleno de machismo, nos han enseñado a reprimirnos para demostrar fortaleza;NEUTRAL
"López Gatell fue machista. 
Darle un trato diferenciado a una mujer, subestimarla, apelar a los discursos biológicos -como antaño- para explicar sus carencias mentales es machismo.";POSITIVO
machismo :/;NEGATIVO
@sfcazon @futurockOk Acá socia de futu que trabaja en el Hospital Italiano. El nivel de machismo, más su nula representación de los trabajadores de salud, explican su posición y sus respuestas vacías sobre les compañeros repartidores. Estoy cansada de este nivel de burocracia;POSITIVO
@Mzavalagc Majadería es aferrarse al poder y suponer que la gente es pendeja, el machismo aquí es el tuyo, por querer minimizar que la senadora se portó necia y lerda, aclaro que quizá no sea su culpa, lamentable el guión que fue el verdadero culpable d ese golpe de sinceridad d @HLGatell;NEGATIVO
@preinak Pero cuando esa falta de profesionalidad se ceba en un sexo se convierte en machismo. Esa es mi sospecha...;NEUTRAL
"@asombrada_muy @protestona1 Pero no representa a un partido. Es como el ""habría qie azotarla hasta sangrar"" de a Pablo Iglesias, máximo dirigente de un partido, y unas palabras q destilan machismo y violencia por todos lados. Pero cuando la izquierda de forma selectiva llama putas a las de otros partidos...";NEGATIVO
@Bombonilla_ Eso no lo determina la fobia hacia x colectivo con x gusto, eso son vestigios de machismo. Y lo otro, también me dicen a mí que soy idiota y no sé lo que hago porque no me atrae la gente con barba y eso no lo convierte en una opresión sistemática.;NEUTRAL
"@mariaponcce @ppatricialonso @Fattbd2 Se ve el progreso...

Verás las colas del paro cómo van a progresar en unos meses. ??

Menos racismo y machismo y más currar. Panda de vagos.

Que no habéis cotizado ni un año en vuestra puta vida y os creéis que estáis haciendo algo por twittear muy fuerte.

Sois pateticos.";NEGATIVO
@m_Valle5 Gilipollez grande,nada que ver con machismo,su nivel está lejísimos del fútbol masculino,lo diga quien lo diga;NEGATIVO
@Jogrillo2 @IlpapaRomano @Beth_Lady_ @TommyInfidel tu eres un desgraciado, como se te ocurre decir eso pedazo de asqueroso, seguro que con la misma boca con la que llamas puta aúna mujer también niegas que exista el machismo... repugnante;NEGATIVO
@ldpsincomplejos Lo que @PabloIglesias ha hecho es puro machismo por guardar sin consentimiento material sensible y ella de feminista poco por no seguir adelante con el proceso judicial a cambio de que el denunciado te de trabajo para que no hables, patriarcado heterosexual nivel máximo;NEGATIVO
@Santi_ABASCAL @vox_es El peligro eres tu, tu partido, tus votantes, tus ideales, tu fascismo, tu homofóbia, tu machismo, tu viviendo del cuento, y podría seguir, así que, solo diré  una frase mas: a vuestro partido y vuestros ideales, no se dialoga se le combate;NEGATIVO
El machismo en el area de la salud empieza cuando crees que por ser mujer soy la enfermera y no la doctora.;NEUTRAL
"@RobertoVegaRam2 @todoesmentiratv Machismo es anteponer la ideología que a la salud de millones de españoles
Asco y vergüenza";NEUTRAL
@todoesmentiratv Q arrogancia Risto? Lo q no se puede es criminalizar el 8M cuando hubieron esos días multitud d manifestaciones d otro tipo,partids d fútbol, conciertos, etc. Criminalizar el 8m es machismo;NEUTRAL
@asolers Más que machismo falta de profesionalidad.;NEUTRAL
@alm4g00 @MariCasticha @mayenazol Cuanto machismo en una sola mujer, vaya.;NEUTRAL
"Los fajardos del racismo y del machismo:
All lives matter??????
Not all men??????";NEGATIVO
Celebran las protestas gringas, pero criminalizan a las feministas. En fin, el machismo;NEGATIVO
@IreneMontero porque el #VicePandemias se las busca limitaditas? #machismo de @PabloIglesias ?;NEUTRAL
@todoesmentiratv Sois muy PPesados con el 8M Acaso defendéis el machismo? Pregunto!;NEGATIVO
"Pienso que el machismo, la homofobia y el racismo, son manifestaciones de lo mismo; inseguridad.";NEUTRAL
@Fran_suarezzz @isaacfcorrales Equidistantes son los que argumentan como lo hago yo en el tuit, que es deliberadamente exagerado para que se entienda que es una broma. Son por ejemplo los que dicen “ni machismo ni feminismo, igualdad”, pero en serio.;NEGATIVO
Me arrepiento de todas las veces que hice parte del machismo al criticar a otras mujeres por como vivían su sexualidad e intimidad. De las veces que critiqué a chicas adolescentes por quedar embarazadas y no a los machitos que las dejaban solas en el proceso+;NEUTRAL
@MartaBarbosaM Ahora es machismo no querer volver con la ex novia reculeada! Ahh Bueno!! ???????;NEGATIVO
@pardodevera ha dicho que el machismo ha matado mas que ETA.... se olvida decir que este gobierno indecente e inutil lleva, que sepamos, 43.000 que han dejado atras. ¿A que no tienes ahora cojones a decir que el machismo mata mas que el coronavirus?;NEUTRAL
@NataliaLpezSnc2 @FernandoBardera @boulman9 @guillermo_663 @jess_pozo @JoaquimBoschGra @6b47e7642cda4fb La que no he nacido víctima soy yo que lucho por la igualdad.. Negar el machismo tiene un nombre se llama fascismo.. En este tipo de cosas no se puede titubear hay que ser contundente contra la intolerancia tolerancia cero.. Esto pasa por darle cabida a partidos que generan odio;NEUTRAL
@estoydepasooo @frikidelujo Ya estamos faltando al respeto y con el machismo rancio, de la derechita desatada??;POSITIVO
@alombard_ No me seas equidistante... No es lo mismo el fascismo que el antifascismo igual que tmp lo es el machismo y el feminismo. La actitud de la extrema derecha es la de no aceptar a un Gobierno democrático al que acusa de controlar a la población y ser responsable de 30.000 muertes;NEUTRAL
"@asombrada_muy @protestona1 A lo qie voy es que ese discurso ""feminista"" se ha ido degenerando muchísimo, y que ha terminado por usarse el machismo para señalar todo tipo de comportamientos, un concepto comodín al estilo del d facha. Y todo eso lo denuncia Vox. Y lo comparto. Q tengo objecciones  tb cnellos";NEUTRAL
@Elmisterbogus @ppatricialonso @Fattbd2 Entonces no has dicho “sólo eres carne de onlyfans” de forma despectiva no? Jajajajja ay, bienvenido a España 2020 donde no apoyamos el machismo ni el racismo, si no te gusta vas a tener que apechugar porque no vamos a dejar de progresar por ti, un beso;NEUTRAL
@MarthaTagle @HLGatell @WeraReynoso @senadomexicano Ah qué Doctor Hugo.....no le gusta que le pregunten....se envalentona y responde a la defensiva una pregunta válida. Se cree más poderoso por lo que le asignaron hacer y en general los doctores de este tipo o nivel se sienten poderosos y con la verdad absoluta. Machismo puro.;NEUTRAL
@ExpertoIgualdad Estoy completamente de acuerdo con lo que dices en el vídeo. Es sencillo: feminismo sin hembrismo, y masculinismo sin machismo.;POSITIVO
@dragmeliamx @adridelgapi Pero entonces no entiendo tu primer tweet, por qué sentir asco de ser blanco cuando estamos igualmente oprimidos por el sistema, puede que no suframos racismo o los hombres machismo, pero existen negros con más privilegios que tú y mujeres que explotan a sus trabajadores ??????? no sé;NEUTRAL
@asombrada_muy @protestona1 Digamos q es gente que se comporta de malas maneras de forma general. Tb está el psicopata que dirige si odio a su mujer y mantiene las formas fuera de casa, pero esto tb va más allá del machismo. Por supuesto, hay mucho asesinato y delito machista tb.;NEUTRAL
@asombrada_muy @protestona1 Yo no te voy a negar que exista el machismo, creo q sí sigue existiendo por supuesto q sí. Pero tb creo que muchos crimenes, ataqies, etc. Nada tienen qie ver con el machismo, y sí más bien con personas con conductas agresivas, con familias tóxicas/disfuncionales,   etc.;POSITIVO
@gumo96 @fernando012346 @Eloalvarez_14 Nadie achaca todo a machismo. Mi crítica más bien va desde el lado del marxismo. No es lo mismo. Y, sin embargo, somos capaces de darnos cuenta que el machismo tiene su explicación material. Y hay que acabar con ella desde el sistema, no desde acciones individuales.;POSITIVO
@LaalternativaLa @Maiteam68 Machismo asqueroso.;NEUTRAL
@mincombolivia Si,el maltrató de los masistas,como se puede denunciar eso?;POSITIVO
"@AriannMG_ @silbura Se mire como se mire, eso es maltrato animal.
¡Probecico!";POSITIVO
"@Tupeorp39518112 @JoseLuis130371 @JLozanoA @pmigoya Porque eso es imposible! los french están entre los canitos mas listos! Los ofendes!. 

Maltrato animal aquí!";POSITIVO
Andaba leyendo las cifras de maltrato doméstico, violación y feminicidios durante el confinamiento y me dieron ganas de ir a hacerle pintas al Palacio Nacional. Conté hasta 10 y ahora quiero ir a incendiarlo, vaya esto sí funciona ??;NEGATIVO
Yo sé que a muchos les indigna y les da tristeza ver todas las imágenes que suben a fb referente al maltrato en animales, mujeres, bebés, etc, PERO CUÁL ES LA NECESIDAD DE COMPARTIRLAS ISH.;POSITIVO
